-84,-112,2028
-56,-96,1992
-40,-88,1948
-36,-60,1920
-40,-64,1892
-44,-32,1860
-36,-16,1824
-48,-24,1800
-64,-20,1764
-76,-44,1760
-76,-48,1760
-80,-36,1748
-88,-64,1728
-80,-80,1720
-84,-72,1708
-80,-88,1716
-84,-88,1716
-72,-80,1708
-56,-100,1704
-52,-76,1704
-52,-88,1704
-52,-68,1720
-44,-56,1748
-32,-56,1720
-32,-24,1744
-60,-16,1772
-76,-16,1800
-64,-44,1820
-96,-48,1848
-80,-56,1868
-92,-44,1880
-92,-80,1924
-92,-96,1948
-76,-120,2012
-68,-132,2032
-64,-100,2044
-48,-124,2072
-52,-128,2104
-52,-128,2136
-64,-116,2164
-52,-108,2168
-80,-80,2188
-80,-84,2224
-92,-68,2228
-104,-80,2252
-92,-56,2240
-112,-56,2252
-108,-60,2260
-96,-56,2236
-108,-76,2256
-92,-116,2248
-64,-84,2240
-64,-92,2248
-72,-116,2256
-80,-112,2224
-68,-120,2224
-68,-116,2196
-80,-108,2200
-80,-104,2176
-68,-116,2128
-76,-80,2100
-72,-60,2060
-68,-60,2048
-72,-40,1992
-56,-48,1956
-44,-52,1916
-68,-40,1904
-64,-36,1860
-60,-44,1848
-84,-68,1804
-68,-68,1796
-64,-84,1788
-60,-92,1740
-76,-96,1732
-92,-108,1708
-60,-92,1688
-76,-80,1660
-84,-104,1688
-76,-80,1652
-52,-76,1660
-72,-80,1684
-64,-48,1660
-52,-40,1664
-36,-40,1672
-48,-32,1688
-48,-56,1708
-60,-24,1720
-64,-40,1724
-60,-36,1764
-52,-72,1788
-64,-68,1808
-68,-80,1812
-60,-88,1868
-76,-104,1908
-84,-116,1940
-60,-92,1940
-52,-120,2000
-64,-108,2036
-88,-104,2056
-84,-100,2072
-84,-76,2108
-80,-68,2116
-80,-52,2132
-60,-52,2176
-72,-32,2164
-72,-44,2204
-68,-64,2208
-64,-72,2212
-80,-88,2260
-68,-104,2252
-100,-96,2268
-112,-116,2276
-120,-120,2296
-104,-140,2268
-100,-128,2276
-96,-124,2260
-84,-120,2236
-76,-96,2232
-60,-84,2212
-64,-84,2192
-52,-80,2180
-36,-76,2144
-56,-60,2112
-52,-64,2080
-68,-48,2052
-88,-60,2028
-84,-56,2000
-96,-44,1972
-108,-60,1944
-96,-64,1932
-80,-72,1892
-84,-72,1880
-64,-72,1848
-40,-68,1828
-40,-80,1788
-36,-76,1776
-40,-76,1760
-44,-76,1736
-56,-64,1724
-52,-76,1716
-56,-64,1700
-56,-52,1708
-84,-48,1720
-92,-40,1696
-80,-44,1712
-96,-28,1720
-72,-48,1724
-76,-36,1708
-44,-52,1752
-56,-56,1732
-36,-76,1752
-28,-60,1796
-44,-68,1812
-28,-104,1844
-48,-92,1872
-60,-96,1868
-72,-104,1928
-84,-96,1948
-92,-92,1956
-100,-84,2004
-108,-88,2036
-92,-88,2060
-112,-92,2076
-88,-72,2080
-72,-72,2096
-76,-60,2136
-56,-68,2164
-48,-72,2168
-48,-80,2176
-44,-88,2200
-52,-76,2220
-64,-120,2220
-64,-104,2236
-88,-100,2244
-120,-112,2224
-120,-108,2236
-124,-120,2228
-136,-120,2236
-112,-112,2220
-112,-112,2236
-88,-100,2220
-88,-100,2184
-64,-88,2148
-44,-68,2144
-40,-56,2096
-40,-60,2100
-40,-60,2092
-52,-68,2044
-68,-40,2032
-72,-56,1996
-92,-80,1980
-100,-72,1920
-104,-76,1908
-100,-88,1896
-104,-96,1868
-84,-108,1828
-76,-100,1820
-76,-84,1792
-48,-80,1772
-56,-60,1748
-28,-60,1728
-28,-72,1728
-36,-36,1704
-28,-44,1680
-52,-36,1684
-68,-44,1676
-64,-24,1700
-88,-28,1676
-96,-40,1700
-88,-48,1680
-56,-48,1708
-64,-52,1720
-80,-60,1772
-56,-76,1780
-60,-104,1808
-64,-112,1840
-80,-112,1856
-56,-116,1868
-56,-108,1888
-52,-96,1920
-64,-80,1940
-56,-64,1964
-68,-72,2000
-68,-52,2028
-80,-52,2048
-88,-56,2076
-92,-52,2112
-72,-68,2132
-80,-72,2160
-76,-72,2180
-100,-96,2220
-100,-104,2244
-80,-120,2248
-84,-120,2256
-76,-124,2252
-68,-136,2260
-84,-128,2280
-88,-112,2284
-88,-136,2276
-100,-112,2276
-104,-100,2288
-88,-92,2260
-80,-72,2248
-84,-52,2220
-72,-52,2172
-76,-40,2176
-100,-56,2188
-72,-60,2124
-80,-60,2100
-76,-80,2096
-84,-96,2068
-88,-80,2024
-72,-104,2000
-76,-100,1980
-56,-96,1952
-60,-104,1912
-68,-108,1884
-56,-88,1860
-56,-84,1824
-64,-76,1800
-56,-64,1800
-64,-32,1744
-40,-40,1736
-72,-36,1716
-60,-28,1700
-64,-24,1660
-76,-32,1656
-56,-52,1664
-84,-52,1664
-64,-68,1656
-52,-72,1660
-68,-84,1648
-60,-72,1684
-64,-96,1704
-52,-100,1704
-64,-108,1740
-68,-76,1744
-64,-84,1728
-84,-80,1796
-56,-60,1824
-68,-60,1848
-60,-48,1860
-60,-68,1916
-56,-56,1924
-76,-40,1960
-64,-48,1976
-68,-52,2012
-76,-80,2064
-80,-84,2076
-80,-88,2112
-80,-108,2132
-80,-100,2156
-84,-112,2184
-72,-124,2176
-84,-124,2224
-80,-132,2224
-92,-116,2232
-88,-128,2240
-92,-108,2264
-80,-92,2264
-64,-76,2244
-92,-96,2244
-84,-60,2256
-76,-80,2240
-84,-68,2260
-52,-68,2204
-88,-68,2200
-64,-76,2176
-96,-92,2180
-88,-88,2148
-88,-104,2136
-80,-108,2092
-80,-96,2076
-64,-88,2056
-60,-112,2036
-56,-92,1996
-64,-88,1972
-48,-84,1944
-44,-80,1904
-64,-80,1876
-56,-68,1844
-64,-52,1828
-72,-48,1820
-76,-36,1776
-68,-24,1756
-76,-24,1748
-60,-28,1704
-60,-48,1736
-60,-32,1696
-68,-60,1696
-52,-72,1708
-56,-88,1700
-36,-80,1696
-52,-88,1728
-72,-104,1704
-76,-96,1712
-72,-100,1732
-72,-68,1744
-72,-60,1764
-68,-68,1784
-80,-48,1800
-72,-40,1840
-56,-36,1836
-64,-40,1880
-56,-40,1916
-40,-56,1912
-60,-56,1944
-52,-68,2004
-48,-60,2036
-68,-104,2052
-68,-104,2072
-72,-112,2116
-84,-112,2148
-88,-116,2168
-108,-104,2212
-92,-120,2212
-100,-108,2212
-100,-104,2252
-76,-100,2228
-68,-88,2244
-72,-72,2252
-68,-80,2228
-76,-72,2264
-68,-52,2240
-72,-76,2244
-84,-60,2220
-88,-76,2236
-88,-72,2196
-92,-72,2200
-104,-92,2148
-92,-104,2156
-88,-104,2128
-100,-108,2104
-84,-108,2092
-72,-108,2076
-80,-108,2040
-84,-96,2008
-72,-84,1980
-28,-72,1944
-36,-56,1896
-36,-40,1888
-52,-52,1868
-40,-52,1844
-52,-28,1840
-68,-40,1808
-76,-40,1752
-80,-52,1764
-84,-72,1752
-84,-64,1728
-68,-72,1716
-72,-68,1720
-72,-68,1708
-68,-84,1700
-56,-88,1692
-52,-88,1692
-52,-80,1716
-52,-88,1708
-48,-52,1712
-48,-52,1692
-72,-40,1748
-64,-60,1748
-80,-56,1760
-76,-36,1772
-80,-32,1800
-68,-56,1820
-92,-56,1844
-60,-60,1864
-60,-60,1904
-52,-84,1908
-68,-104,1960
-48,-112,1996
-84,-104,2008
-48,-120,2044
-60,-112,2084
-64,-108,2096
-64,-104,2108
-84,-92,2152
-80,-92,2164
-80,-88,2192
-92,-72,2196
-76,-72,2232
-88,-84,2244
-96,-84,2252
-88,-68,2252
-88,-84,2264
-96,-96,2264
-84,-80,2260
-84,-88,2256
-64,-100,2248
-72,-116,2244
-84,-104,2236
-56,-120,2212
-72,-92,2200
-64,-116,2180
-84,-108,2164
-68,-108,2144
-80,-104,2108
-84,-84,2108
-72,-76,2072
-76,-52,2068
-68,-64,2008
-56,-56,2000
-36,-40,1952
-52,-44,1936
-52,-48,1876
-64,-44,1868
-68,-48,1892
-72,-64,1836
-52,-72,1800
-60,-72,1776
-56,-64,1764
-48,-76,1744
-64,-104,1724
-68,-64,1720
-56,-80,1728
-60,-72,1696
-64,-60,1704
-64,-60,1720
-64,-60,1712
-52,-72,1692
-64,-44,1692
-44,-52,1692
-72,-56,1720
-68,-40,1716
-76,-48,1720
-68,-44,1760
-68,-60,1752
-56,-52,1792
-52,-68,1812
-68,-84,1876
-64,-88,1872
-64,-92,1888
-80,-108,1948
-56,-116,1928
-52,-116,1984
-72,-116,2032
-76,-120,2060
-92,-88,2100
-92,-108,2112
-80,-88,2136
-88,-80,2148
-72,-84,2168
-80,-84,2196
-76,-68,2196
-88,-64,2232
-80,-72,2228
-76,-80,2236
-76,-80,2228
-84,-72,2260
-96,-112,2260
-80,-104,2248
-96,-124,2244
-84,-96,2220
-84,-108,2244
-88,-104,2196
-80,-108,2184
-92,-76,2184
-80,-88,2152
-76,-96,2120
-56,-84,2104
-56,-72,2076
-68,-68,2024
-56,-52,2048
-40,-60,1996
-44,-52,1944
-60,-40,1936
-60,-40,1916
-52,-52,1860
-52,-56,1844
-56,-64,1840
-60,-88,1820
-72,-88,1784
-80,-92,1780
-76,-80,1764
-60,-80,1756
-76,-88,1736
-72,-88,1716
-76,-64,1704
-60,-68,1724
-48,-56,1716
-40,-36,1688
-24,-24,1688
-44,-36,1712
-44,-40,1716
-44,-40,1712
-48,-44,1732
-56,-36,1752
-56,-52,1780
-80,-40,1784
-76,-64,1820
-72,-84,1832
-84,-96,1860
-92,-116,1900
-84,-112,1944
-68,-116,1956
-76,-100,1976
-56,-108,2016
-60,-84,2036
-64,-100,2056
-64,-76,2088
-56,-52,2112
-56,-64,2132
-64,-64,2168
-84,-52,2188
-84,-56,2164
-104,-60,2208
-84,-68,2224
-116,-80,2236
-104,-100,2272
-100,-96,2272
-120,-104,2288
-100,-144,2284
-84,-116,2248
-72,-120,2272
-72,-124,2264
-84,-124,2256
-76,-104,2256
-56,-88,2208
-68,-76,2188
-68,-64,2180
-64,-72,2136
-60,-60,2092
-72,-28,2064
-84,-60,2044
-84,-52,2012
-80,-56,1988
-84,-52,1952
-88,-56,1924
-80,-76,1904
-76,-96,1848
-56,-96,1848
-56,-88,1840
-56,-96,1792
-60,-92,1772
-40,-76,1772
-48,-96,1772
-48,-60,1716
-48,-60,1732
-48,-48,1688
-48,-48,1700
-68,-48,1672
-80,-36,1668
-72,-40,1672
-84,-40,1676
-80,-24,1696
-68,-44,1700
-76,-52,1692
-80,-56,1692
-72,-52,1708
-52,-84,1764
-44,-64,1800
-20,-92,1800
-28,-104,1832
-64,-80,1852
-44,-84,1864
-64,-92,1900
-72,-84,1924
-76,-64,1944
-84,-68,1984
-84,-60,2012
-100,-64,2032
-96,-68,2052
-84,-80,2084
-96,-88,2088
-92,-84,2148
-92,-76,2152
-92,-72,2188
-92,-88,2232
-72,-96,2212
-72,-104,2220
-72,-124,2256
-76,-108,2264
-60,-112,2272
-80,-104,2288
-84,-108,2276
-104,-108,2256
-108,-112,2260
-96,-84,2244
-88,-80,2228
-108,-100,2204
-96,-84,2200
-96,-68,2156
-88,-80,2156
-72,-80,2132
-76,-52,2128
-64,-60,2076
-56,-64,2068
-40,-72,2060
-28,-84,2004
-52,-76,2012
-56,-76,1952
-60,-84,1940
-64,-100,1912
-84,-88,1892
-88,-76,1876
-84,-72,1836
-84,-88,1808
-92,-76,1780
-80,-72,1780
-76,-52,1744
-68,-60,1740
-40,-40,1708
-32,-52,1700
-40,-28,1724
-16,-40,1696
-32,-36,1692
-32,-52,1692
-64,-48,1708
-52,-52,1708
-48,-52,1732
-88,-80,1748
-92,-72,1764
-92,-96,1784
-88,-84,1812
-84,-100,1820
-76,-92,1836
-84,-80,1868
-60,-84,1864
-44,-84,1892
-40,-80,1936
-40,-64,1940
-48,-72,1964
-28,-48,1984
-64,-56,2024
-60,-64,2048
-64,-48,2060
-76,-68,2092
-104,-72,2132
-92,-84,2120
-100,-96,2144
-108,-104,2160
-108,-92,2180
-112,-128,2200
-100,-124,2228
-84,-120,2240
-80,-108,2240
-80,-120,2244
-72,-108,2228
-60,-96,2228
-60,-80,2212
-68,-68,2248
-64,-64,2208
-88,-56,2188
-80,-56,2176
-100,-80,2152
-112,-72,2140
-108,-64,2124
-96,-68,2088
-72,-80,2088
-80,-96,2072
-80,-88,2032
-60,-80,2004
-68,-92,1988
-60,-92,1956
-56,-76,1916
-64,-108,1908
-52,-84,1872
-60,-92,1848
-48,-80,1840
-76,-68,1804
-60,-40,1760
-68,-48,1756
-84,-32,1732
-76,-28,1716
-64,-28,1704
-76,-32,1712
-60,-52,1680
-68,-60,1704
-52,-60,1692
-52,-68,1716
-44,-64,1708
-48,-76,1708
-44,-96,1724
-52,-96,1744
-52,-104,1768
-72,-88,1768
-60,-88,1804
-52,-60,1816
-68,-68,1836
-72,-60,1860
-80,-68,1892
-52,-60,1904
-64,-56,1940
-52,-40,1928
-60,-52,1980
-56,-60,2008
-64,-44,2048
-64,-76,2060
-92,-92,2124
-80,-96,2132
-96,-104,2156
-88,-100,2196
-96,-120,2208
-100,-112,2216
-92,-124,2260
-108,-116,2256
-104,-132,2276
-96,-88,2272
-80,-100,2248
-68,-88,2256
-80,-80,2264
-80,-64,2268
-84,-64,2252
-80,-68,2248
-80,-76,2216
-80,-72,2212
-80,-72,2200
-88,-88,2184
-76,-84,2164
-84,-92,2160
-80,-116,2120
-72,-96,2088
-80,-100,2052
-80,-92,2036
-68,-108,2016
-76,-76,1976
-72,-104,1976
-48,-68,1916
-52,-52,1884
-56,-52,1824
-52,-40,1808
-64,-28,1768
-68,-36,1772
-60,-40,1740
-64,-32,1720
-76,-44,1692
-76,-48,1684
-80,-60,1664
-60,-76,1668
-60,-72,1676
-64,-76,1668
-56,-88,1672
-64,-100,1660
-64,-88,1676
-64,-92,1696
-52,-80,1700
-48,-68,1700
-44,-52,1720
-44,-48,1748
-60,-52,1768
-56,-40,1772
-80,-40,1824
-68,-48,1816
-88,-40,1836
-60,-52,1876
-76,-64,1940
-72,-76,1968
-80,-84,2000
-72,-100,2036
-72,-104,2056
-68,-112,2088
-76,-120,2128
-72,-136,2152
-76,-116,2180
-64,-108,2196
-68,-100,2204
-80,-76,2232
-72,-80,2240
-84,-76,2232
-68,-68,2268
-84,-80,2244
-100,-64,2252
-88,-56,2240
-92,-56,2268
-96,-80,2244
-80,-76,2236
-80,-92,2224
-76,-80,2252
-72,-116,2212
-84,-112,2216
-76,-128,2176
-64,-124,2128
-80,-112,2152
-72,-104,2104
-88,-112,2080
-72,-84,2028
-76,-76,2016
-64,-56,1988
-64,-44,1952
-56,-64,1928
-64,-32,1904
-64,-32,1872
-68,-32,1848
-76,-44,1816
-56,-56,1800
-52,-52,1796
-68,-84,1788
-68,-76,1740
-64,-76,1740
-52,-80,1740
-60,-88,1724
-76,-96,1724
-68,-92,1720
-64,-88,1708
-76,-84,1700
-80,-80,1696
-56,-48,1712
-56,-20,1704
-64,-52,1740
-40,-20,1736
-40,-36,1740
-64,-40,1772
-68,-44,1788
-68,-52,1828
-68,-44,1852
-68,-68,1876
-80,-72,1916
-68,-92,1940
-76,-76,1968
-68,-108,1984
-60,-116,2020
-80,-112,2044
-72,-108,2080
-80,-100,2092
-88,-96,2124
-84,-104,2152
-80,-100,2160
-80,-72,2152
-68,-64,2192
-72,-80,2212
-84,-64,2224
-80,-68,2220
-76,-60,2224
-76,-72,2224
-68,-100,2220
-100,-96,2244
-88,-108,2240
-80,-128,2236
-72,-108,2220
-92,-120,2208
-76,-124,2180
-80,-104,2172
-88,-116,2160
-88,-112,2132
-80,-96,2124
-72,-92,2088
-76,-84,2072
-60,-48,2048
-44,-68,2016
-56,-52,1984
-60,-60,1948
-64,-44,1936
-56,-40,1900
-88,-48,1900
-64,-48,1860
-64,-80,1828
-84,-80,1848
-60,-88,1792
-72,-84,1780
-68,-88,1772
-52,-88,1732
-76,-108,1752
-44,-84,1720
-60,-72,1720
-84,-68,1716
-52,-72,1692
-56,-52,1692
-40,-28,1700
-56,-24,1672
-48,-24,1688
-52,-24,1724
-52,-36,1732
-72,-40,1740
-72,-36,1764
-76,-44,1772
-68,-52,1808
-64,-76,1816
-72,-96,1840
-64,-92,1884
-80,-104,1904
-72,-124,1928
-80,-104,1976
-88,-120,2000
-68,-100,2024
-80,-88,2024
-68,-96,2068
-60,-88,2112
-56,-76,2100
-80,-56,2164
-80,-80,2172
-72,-72,2168
-84,-72,2216
-84,-76,2212
-100,-60,2212
-88,-72,2248
-100,-108,2252
-108,-88,2288
-100,-120,2284
-92,-120,2292
-92,-120,2268
-84,-152,2280
-80,-136,2260
-84,-124,2252
-88,-100,2224
-72,-112,2212
-60,-88,2208
-76,-76,2172
-72,-76,2144
-68,-56,2116
-60,-56,2080
-84,-64,2076
-76,-64,2036
-72,-44,2016
-84,-56,1988
-60,-60,1952
-80,-72,1936
-60,-72,1916
-76,-88,1876
-64,-96,1860
-76,-100,1864
-68,-96,1816
-72,-108,1796
-60,-84,1780
-56,-92,1740
-64,-72,1720
-64,-56,1712
-56,-60,1696
-56,-52,1680
-68,-56,1680
-64,-16,1680
-68,-24,1656
-52,-28,1676
-64,-36,1684
-64,-48,1696
-48,-44,1672
-56,-52,1712
-60,-72,1740
-68,-84,1732
-68,-88,1768
-68,-84,1800
-64,-104,1804
-76,-92,1844
-56,-88,1880
-72,-88,1872
-80,-96,1928
-68,-76,1948
-52,-68,2008
-76,-64,2036
-68,-52,2064
-68,-52,2052
-60,-52,2096
-68,-72,2136
-84,-80,2140
-68,-64,2176
-92,-96,2180
-84,-76,2220
-80,-108,2212
-92,-128,2268
-92,-128,2272
-96,-120,2276
-96,-128,2268
-104,-132,2276
-96,-124,2260
-88,-128,2268
-84,-92,2252
-84,-80,2216
-80,-68,2220
-72,-64,2220
-80,-60,2172
-76,-64,2148
-84,-56,2108
-72,-48,2092
-72,-56,2080
-80,-68,2048
-64,-72,2028
-68,-84,1996
-48,-84,1964
-76,-60,1940
-68,-104,1928
-64,-108,1888
-64,-88,1872
-64,-84,1856
-56,-72,1808
-64,-60,1788
-64,-64,1772
-52,-48,1736
-60,-44,1732
-64,-36,1724
-64,-32,1688
-60,-40,1684
-60,-20,1696
-60,-20,1700
-72,-40,1708
-60,-40,1692
-60,-44,1696
-56,-44,1696
-52,-80,1732
-60,-76,1748
-68,-100,1776
-48,-84,1748
-48,-108,1780
-64,-84,1824
-48,-84,1832
-60,-88,1872
-56,-68,1872
-68,-76,1916
-64,-60,1952
-68,-68,1980
-72,-48,2008
-68,-32,2036
-64,-56,2056
-76,-72,2100
-80,-64,2120
-72,-88,2132
-68,-88,2152
-80,-96,2188
-76,-108,2208
-80,-108,2216
-96,-116,2240
-84,-120,2252
-96,-124,2280
-80,-116,2280
-80,-120,2292
-84,-112,2284
-72,-92,2264
-80,-88,2260
-68,-80,2228
-68,-76,2220
-68,-60,2204
-76,-48,2172
-64,-72,2188
-84,-80,2148
-68,-56,2112
-88,-84,2088
-80,-76,2084
-88,-84,2060
-72,-96,2000
-68,-108,2012
-76,-116,1968
-88,-100,1956
-68,-100,1904
-60,-92,1888
-72,-60,1852
-64,-64,1836
-52,-68,1800
-60,-60,1776
-60,-56,1736
-56,-28,1768
-48,-52,1728
-60,-28,1696
-56,-40,1692
-72,-60,1704
-68,-44,1692
-72,-40,1668
-64,-56,1676
-48,-84,1684
-60,-72,1700
-68,-80,1704
-64,-80,1700
-48,-68,1724
-64,-96,1724
-60,-76,1748
-52,-68,1764
-64,-76,1796
-68,-60,1800
-56,-72,1856
-72,-60,1864
-64,-64,1884
-68,-44,1920
-80,-40,1948
-52,-76,1996
