-40,-36,1456
-80,-56,1396
-104,-88,1516
-136,-108,1696
-132,-116,1992
-96,-116,2260
-84,-124,2452
-56,-104,2544
-24,-72,2504
8,-32,2320
8,-32,2056
-8,-32,1656
-48,-32,1484
-64,-36,1392
-108,-68,1484
-104,-104,1668
-124,-100,1920
-116,-116,2220
-92,-112,2420
-60,-104,2540
-24,-100,2528
0,-68,2364
4,-36,2132
24,-28,1860
4,-48,1596
-36,-44,1444
-84,-52,1400
-104,-80,1524
-120,-108,1744
-124,-112,2028
-108,-124,2268
-80,-116,2484
-56,-116,2548
-20,-84,2496
8,-64,2304
-4,-36,2064
0,-24,1788
-16,-20,1520
-68,-44,1412
-96,-76,1500
-128,-92,1676
-124,-104,1964
-128,-120,2236
-84,-124,2448
-52,-100,2544
-32,-84,2524
0,-68,2352
16,-40,2100
12,-24,1844
-8,-28,1604
-36,-36,1456
-68,-60,1432
-116,-80,1552
-128,-96,1764
-128,-120,2024
-100,-128,2320
-72,-108,2460
-48,-108,2552
-20,-80,2480
4,-48,2292
16,-28,2020
4,-32,1760
-20,-20,1516
-52,-64,1420
-84,-64,1412
-128,-96,1592
-124,-128,1948
-108,-120,2236
-96,-108,2436
-44,-124,2516
-12,-96,2464
-8,-80,2308
8,-40,2048
20,-36,1776
-8,-12,1540
-52,-32,1392
-96,-52,1384
-112,-76,1508
-120,-116,1740
-124,-124,2044
-100,-124,2288
-76,-108,2468
-40,-80,2536
-24,-92,2460
4,-52,2264
12,-44,1980
0,-32,1720
-20,-36,1496
-48,-44,1404
-96,-84,1428
-104,-84,1580
-136,-120,1836
-112,-132,2116
-80,-116,2424
-48,-104,2540
0,-80,2488
4,-60,2320
8,-44,2064
12,-20,1792
-4,-28,1540
-56,-36,1432
-92,-44,1424
-100,-80,1560
-132,-112,1792
-112,-124,2056
-112,-124,2324
-80,-116,2504
-44,-104,2552
-4,-76,2452
16,-48,2272
16,-28,1984
-4,-44,1728
-36,-36,1508
-64,-52,1412
-84,-64,1440
-104,-100,1600
-128,-128,1892
-116,-116,2144
-96,-128,2392
-64,-128,2556
-36,-92,2536
4,-44,2308
4,-36,2068
12,-24,1792
-12,-28,1560
-60,-20,1416
-72,-56,1420
-112,-84,1568
-136,-112,1796
-120,-120,2096
-104,-132,2360
-76,-108,2504
-28,-100,2560
4,-64,2468
16,-56,2256
16,-52,1976
-8,-28,1728
-40,-44,1508
-64,-40,1412
-96,-68,1456
-112,-96,1640
-152,-116,1900
-108,-120,2180
-92,-128,2404
-60,-104,2528
-24,-88,2548
0,-68,2420
8,-48,2172
4,-20,1772
-16,-28,1552
-56,-40,1428
-96,-64,1448
-96,-88,1584
-128,-116,1828
-108,-132,2112
-108,-136,2372
-60,-104,2512
-52,-92,2552
0,-64,2452
12,-52,2224
16,-40,1964
0,-28,1668
-32,-44,1476
-68,-44,1400
-104,-68,1428
-116,-96,1632
-120,-112,1860
-120,-136,2156
-76,-116,2376
-60,-104,2492
-36,-88,2480
12,-76,2328
20,-40,2100
0,-40,1844
-20,-40,1576
-48,-44,1420
-96,-72,1412
-108,-92,1556
-124,-104,1812
-132,-128,2080
-92,-120,2324
-60,-116,2488
-32,-92,2520
0,-84,2408
12,-68,2196
12,-36,1928
0,-20,1656
-48,-20,1492
-64,-36,1392
-100,-56,1496
-116,-92,1640
-124,-116,1912
-128,-128,2200
-100,-144,2428
-84,-112,2516
-28,-88,2524
0,-76,2376
24,-48,2096
8,-36,1852
-12,-28,1608
-20,-36,1432
-84,-48,1416
-92,-76,1516
-136,-116,1864
-120,-132,2144
-116,-124,2392
-68,-128,2524
-36,-100,2528
-12,-60,2408
12,-52,2192
12,-40,1924
0,-32,1668
-60,-36,1480
-52,-44,1420
-108,-68,1496
-120,-88,1688
-124,-112,1932
-112,-112,2208
-92,-132,2452
-68,-108,2552
-24,-88,2480
12,-72,2380
24,-40,2128
8,-36,1848
-12,-32,1608
-44,-44,1424
-76,-60,1424
-108,-80,1524
-140,-96,1740
-120,-104,2008
-96,-116,2296
-68,-128,2536
-48,-88,2536
0,-68,2408
12,-44,2168
8,-36,1896
-4,-32,1656
-44,-20,1480
-60,-52,1420
-104,-64,1512
-128,-104,1700
-124,-112,1952
-112,-136,2248
-92,-108,2460
-56,-116,2544
-24,-88,2508
8,-64,2352
20,-40,2124
24,-36,1836
-20,-28,1608
-36,-52,1424
-52,-44,1428
-124,-88,1556
-120,-104,1756
-132,-100,2020
-100,-128,2316
-96,-124,2504
-28,-80,2532
-16,-76,2476
-4,-60,2144
8,-40,1876
0,-24,1624
-24,-32,1460
-88,-60,1396
-100,-84,1480
-128,-96,1672
-140,-128,1952
-104,-128,2220
-100,-116,2432
-52,-128,2520
-24,-72,2456
12,-48,2304
32,-52,2028
12,-44,1752
-16,-28,1516
-44,-44,1380
-68,-68,1392
-132,-104,1540
-136,-120,1756
-124,-112,2020
-112,-128,2308
-68,-116,2472
-52,-96,2520
-36,-88,2444
8,-56,2240
32,-36,1980
-16,-24,1608
-36,-36,1452
-84,-68,1420
-104,-80,1508
-148,-112,1724
-116,-100,1988
-96,-116,2268
-84,-136,2480
-44,-108,2528
-16,-80,2476
16,-68,2316
12,-36,2064
8,-36,1788
-20,-44,1564
-36,-36,1444
-88,-68,1444
-116,-68,1576
-128,-116,1808
-116,-116,2068
-100,-112,2316
-72,-120,2476
-36,-96,2540
-20,-80,2472
12,-56,2256
4,-28,1984
4,-32,1712
-32,-48,1528
-48,-44,1424
-96,-68,1536
-124,-104,1736
-140,-124,2028
-116,-124,2272
-80,-120,2484
-56,-92,2556
-16,-64,2504
8,-48,2312
8,-36,2056
4,-36,1764
-24,-28,1548
-56,-60,1436
-92,-60,1448
-120,-84,1596
-144,-88,1820
-120,-120,2108
-108,-124,2332
-76,-132,2532
-40,-92,2552
16,-72,2440
8,-40,2224
-8,-40,1988
12,-20,1684
-32,-28,1528
-48,-36,1412
-100,-68,1452
-136,-88,1656
-152,-116,1920
-116,-120,2312
-68,-120,2488
-52,-96,2552
-16,-68,2484
32,-48,2280
20,-36,2004
8,-32,1772
-36,-28,1524
-60,-48,1444
-88,-48,1448
-128,-88,1600
-124,-108,1852
-116,-132,2120
-112,-128,2348
-56,-128,2520
-20,-92,2540
8,-56,2412
28,-52,2204
8,-40,1928
8,-16,1656
-40,-40,1484
-64,-48,1408
-96,-84,1452
-120,-96,1624
-140,-108,1884
-112,-120,2164
-100,-132,2368
-64,-108,2532
-4,-92,2444
8,-44,2240
24,-40,1968
8,-20,1692
-16,-32,1504
-44,-48,1388
-84,-64,1420
-108,-96,1604
-120,-120,1848
-124,-116,2108
-76,-108,2356
-68,-128,2512
-44,-100,2504
-12,-64,2412
4,-56,2208
12,-36,1900
0,-20,1652
-28,-40,1448
-68,-52,1392
-88,-64,1460
-116,-96,1676
-128,-132,1944
-100,-112,2208
-96,-108,2424
-72,-120,2544
-16,-104,2504
0,-44,2364
24,-36,2000
0,-20,1700
-28,-24,1508
-60,-56,1408
-88,-72,1464
-116,-92,1624
-140,-108,1892
-120,-132,2152
-116,-124,2376
-60,-116,2516
-32,-96,2552
-16,-64,2400
20,-44,2184
16,-32,1908
4,-40,1652
-40,-40,1464
-76,-48,1408
-108,-76,1476
-128,-108,1704
-124,-132,1972
-108,-120,2216
-84,-116,2440
-44,-100,2528
-44,-96,2524
8,-76,2348
24,-48,2100
8,-32,1836
-4,-28,1480
-68,-40,1420
-88,-88,1464
-124,-108,1624
-144,-104,1920
-116,-120,2180
-88,-120,2408
-64,-104,2524
-28,-96,2548
-4,-76,2408
28,-60,2176
16,-28,1896
-8,-36,1640
-44,-52,1472
-76,-40,1420
-120,-92,1512
-108,-100,1700
-136,-112,1976
-112,-96,2260
-92,-128,2444
-60,-100,2540
-16,-96,2512
4,-64,2344
0,-44,2080
4,-28,1816
-12,-32,1592
-44,-52,1452
-76,-68,1432
-108,-104,1664
-136,-132,1924
-108,-120,2208
-100,-128,2408
-60,-108,2552
-20,-96,2544
0,-52,2372
24,-48,2136
12,-28,1852
-12,-24,1596
-60,-52,1436
-68,-72,1380
-108,-92,1500
-116,-108,1696
-120,-124,1960
-124,-124,2248
-88,-100,2424
-52,-104,2500
-12,-100,2444
-8,-60,2272
12,-48,2004
4,-4,1748
-20,-36,1528
-52,-52,1392
-84,-52,1396
-120,-88,1536
-136,-128,1776
-132,-128,2060
-84,-112,2400
-72,-104,2528
-8,-84,2492
-12,-48,2352
0,-44,2108
20,-32,1840
-24,-16,1584
-56,-44,1432
-72,-72,1412
-120,-92,1524
-128,-108,1728
-116,-128,2004
-112,-112,2272
-84,-92,2476
-56,-104,2508
-20,-72,2476
0,-52,2300
16,-28,2044
4,-24,1760
-16,-20,1576
-52,-52,1412
-92,-72,1432
-124,-92,1572
-104,-100,1804
-128,-116,2080
-84,-124,2332
-80,-120,2512
-20,-80,2504
4,-68,2360
4,-24,2116
-4,-24,1840
-20,-16,1588
-52,-40,1432
-80,-60,1412
-116,-72,1556
-120,-80,1744
-132,-124,2036
-108,-140,2300
-92,-116,2480
-40,-84,2540
-24,-84,2488
8,-56,2284
12,-36,2028
-20,-28,1768
-12,-36,1544
-64,-48,1400
-88,-64,1456
-112,-88,1572
-136,-104,1848
-124,-112,2120
-116,-128,2368
-84,-132,2520
-44,-84,2536
0,-84,2448
0,-60,2240
4,-32,1820
-12,-36,1584
-44,-40,1440
-76,-68,1440
-120,-92,1580
-136,-100,1784
-140,-128,2060
-108,-120,2316
-80,-108,2488
-44,-116,2552
-16,-72,2480
16,-56,2268
24,-36,2000
4,-24,1732
-16,-36,1532
-60,-40,1432
-92,-68,1448
-124,-88,1592
-120,-112,1852
-108,-120,2124
-104,-112,2372
-60,-120,2520
-36,-100,2520
-28,-80,2428
12,-44,2184
4,-20,1888
-12,-32,1656
-44,-32,1472
-68,-68,1412
-108,-76,1536
-136,-100,1756
-132,-128,2044
-104,-120,2288
-88,-120,2460
-52,-96,2520
8,-68,2412
8,-60,2204
20,-52,1940
4,-28,1684
-28,-24,1488
-72,-40,1384
-108,-80,1424
-128,-80,1596
-140,-120,1824
-108,-116,2136
-96,-132,2364
-72,-112,2504
-28,-88,2508
0,-76,2384
20,-44,2172
12,-36,1908
-4,-36,1656
-24,-24,1456
-60,-40,1396
-92,-64,1476
-116,-112,1804
-128,-116,2088
-104,-120,2332
-72,-116,2488
-36,-80,2540
4,-72,2444
12,-44,2236
8,-40,1972
-8,-24,1700
-36,-48,1508
-60,-60,1408
-100,-72,1484
-116,-84,1628
-136,-116,1892
-128,-112,2156
-92,-108,2372
-60,-112,2536
-44,-92,2512
4,-80,2396
16,-44,2164
20,-32,1888
-8,-24,1636
-32,-40,1444
-64,-48,1412
-108,-88,1520
-108,-120,1700
-124,-108,2012
-112,-112,2256
-84,-100,2524
-32,-88,2532
0,-72,2436
20,-60,2228
4,-32,1956
8,-56,1704
-28,-28,1500
-52,-56,1416
-96,-76,1452
-116,-100,1664
-120,-100,1908
-112,-132,2196
-92,-120,2404
-68,-100,2528
-20,-92,2528
0,-76,2384
28,-36,2160
20,-36,1872
-4,-24,1624
-36,-32,1452
-72,-60,1432
-104,-72,1532
-124,-112,1724
-132,-104,1984
-116,-120,2252
-76,-140,2464
-52,-96,2536
-20,-80,2484
12,-64,2224
0,-44,1936
0,-28,1680
-32,-28,1488
-56,-60,1404
-92,-56,1488
-124,-92,1668
-144,-120,1952
-128,-108,2216
-96,-108,2424
-56,-116,2516
-28,-100,2492
-8,-52,2344
12,-48,2108
16,-28,1836
-12,-24,1572
-20,-28,1408
-88,-64,1416
-104,-76,1504
-124,-80,1692
-132,-112,1968
-104,-124,2220
-80,-120,2428
-48,-100,2500
-28,-88,2472
12,-64,2272
24,-24,2008
-12,-24,1612
-20,-28,1440
-68,-52,1384
-92,-64,1472
-124,-108,1672
-132,-124,1924
-124,-112,2188
-88,-120,2416
-64,-96,2532
-24,-96,2500
12,-68,2328
24,-40,2108
8,-40,1812
-8,-28,1588
-48,-36,1436
-88,-68,1424
-92,-84,1520
-116,-104,1756
-132,-116,2004
-100,-136,2284
-88,-124,2484
-56,-104,2540
-24,-68,2484
8,-52,2276
8,-36,2036
4,-36,1760
-8,-44,1540
-52,-40,1416
-104,-76,1484
-120,-92,1704
-124,-108,1964
-104,-128,2248
-80,-116,2444
-40,-100,2528
-20,-88,2500
8,-68,2336
32,-44,2104
12,-48,1812
-8,-32,1580
-48,-48,1440
-72,-56,1412
-108,-76,1528
-124,-100,1784
-144,-124,2048
-128,-136,2312
-88,-108,2496
-48,-116,2540
-12,-88,2468
-4,-56,2276
12,-36,2028
16,-20,1736
-28,-36,1528
-44,-40,1420
-88,-68,1468
-124,-108,1628
-132,-120,1832
-112,-120,2268
-84,-116,2480
-56,-96,2540
-16,-60,2488
8,-56,2324
20,-36,2072
8,-44,1792
-24,-28,1572
-48,-36,1448
-72,-64,1436
-104,-92,1572
-124,-104,1808
-104,-112,2064
-92,-120,2332
-72,-96,2516
-44,-108,2540
-16,-64,2468
20,-56,2252
24,-52,1992
-4,-36,1736
-8,-40,1492
-64,-40,1408
-96,-64,1444
-120,-104,1628
-132,-112,1884
-128,-124,2160
-104,-112,2408
-68,-124,2504
-20,-72,2476
12,-68,2292
28,-40,2036
16,-24,1768
-28,-28,1528
-44,-36,1404
-96,-60,1408
-116,-88,1560
-128,-104,1800
-120,-116,2064
-104,-132,2292
-80,-120,2456
-40,-96,2492
4,-68,2416
16,-44,2180
4,-44,1916
0,-24,1672
-28,-32,1472
-68,-48,1384
-100,-72,1464
-112,-96,1600
-132,-132,1876
-100,-124,2140
-92,-132,2372
-48,-108,2508
-32,-96,2516
0,-76,2360
16,-20,2012
8,-56,1748
-8,-40,1536
-56,-40,1392
-88,-68,1440
-116,-80,1592
-132,-96,1832
-124,-128,2096
-112,-132,2340
-60,-112,2508
-32,-96,2528
-4,-52,2440
16,-48,2228
8,-32,1952
-8,-28,1688
-20,-20,1512
-68,-32,1404
-96,-68,1468
-104,-108,1612
-124,-120,1888
-120,-128,2184
-100,-108,2428
-80,-112,2560
-20,-72,2524
4,-72,2384
8,-32,2156
12,-28,1900
0,-16,1620
-56,-40,1408
-108,-52,1444
-120,-104,1604
-124,-120,1872
-116,-120,2116
-96,-132,2368
-84,-120,2532
-28,-80,2516
0,-76,2436
0,-44,2200
-12,-24,1940
-4,-32,1672
-28,-28,1492
-84,-56,1428
-104,-68,1484
-128,-88,1668
-128,-128,1920
-116,-132,2228
-88,-120,2424
-64,-104,2540
-16,-88,2528
-8,-64,2408
12,-48,2172
28,-32,1864
-12,-32,1620
-28,-40,1444
-68,-48,1428
-108,-88,1520
-132,-112,1852
-120,-116,2152
-96,-120,2384
-64,-116,2516
-40,-104,2532
-8,-64,2408
20,-36,2184
24,-36,1916
0,-8,1652
-28,-12,1496
-68,-40,1428
-104,-56,1472
-144,-96,1684
-136,-88,1948
-112,-140,2216
-84,-108,2424
-60,-116,2512
-28,-80,2476
0,-68,2344
8,-48,2112
8,-36,1824
-16,-32,1568
-52,-48,1420
-92,-52,1380
-112,-100,1496
-112,-100,1708
-112,-124,1992
-96,-120,2348
-76,-88,2484
-20,-100,2472
-8,-72,2368
20,-64,2128
12,-40,1860
-20,-20,1616
-32,-44,1428
-64,-56,1376
-108,-80,1476
-132,-100,1680
-140,-116,1936
-112,-124,2220
-88,-112,2420
-48,-88,2528
-28,-68,2492
-4,-72,2324
16,-44,2056
4,-32,1820
0,-20,1576
-44,-52,1428
-80,-72,1420
-104,-80,1508
-128,-112,1764
-112,-132,2032
-96,-120,2288
-96,-124,2488
-60,-92,2540
-8,-68,2388
4,-48,2148
8,-48,1876
-16,-28,1620
-32,-40,1460
-80,-52,1424
-108,-56,1524
-140,-108,1704
-132,-96,1980
-116,-124,2236
-88,-116,2432
-44,-100,2540
-16,-92,2500
4,-68,2316
20,-40,2076
12,-32,1788
-12,-56,1584
-60,-36,1444
-72,-52,1420
-104,-104,1552
-104,-108,1812
-124,-124,2092
-108,-128,2332
-72,-116,2488
-44,-100,2556
0,-76,2488
8,-52,2280
20,-28,1868
0,-24,1632
-40,-48,1456
-68,-56,1420
-100,-76,1532
-136,-120,1740
-124,-128,2016
-112,-136,2276
-72,-116,2472
-44,-88,2548
-32,-88,2508
0,-72,2308
24,-32,2060
4,-36,1796
-12,-24,1564
-64,-40,1448
-92,-48,1432
-100,-84,1576
-112,-100,1804
-120,-132,2088
-120,-128,2340
-64,-104,2512
-32,-84,2528
-12,-80,2444
12,-56,2240
16,-16,1980
0,-28,1744
-20,-28,1520
-72,-60,1428
-116,-80,1552
-124,-100,1740
-132,-112,2028
-100,-136,2276
-88,-112,2452
-44,-108,2524
-28,-88,2460
-4,-44,2284
0,-36,2012
12,-44,1736
-28,-32,1524
-56,-48,1372
-84,-68,1404
-116,-80,1544
-116,-112,1792
-124,-120,2056
-104,-116,2316
-84,-124,2476
-36,-84,2520
-4,-72,2400
0,-56,2196
12,-36,1948
8,-24,1680
-36,-40,1488
-52,-52,1380
-108,-76,1456
-112,-84,1636
-136,-116,2040
-100,-124,2304
-88,-108,2480
-60,-100,2516
-16,-96,2444
8,-60,2252
12,-28,2008
8,-28,1720
-20,-44,1516
-60,-44,1424
-100,-68,1420
-112,-84,1592
-140,-108,1840
-124,-128,2108
-88,-120,2372
-56,-108,2520
-40,-84,2532
0,-52,2436
8,-44,2220
12,-36,1940
4,-24,1688
-56,-44,1508
-76,-60,1432
-112,-68,1480
-124,-96,1652
-120,-104,1928
-120,-132,2192
-80,-104,2488
-48,-100,2560
-8,-80,2464
4,-52,2272
24,-44,2000
-4,-36,1740
-24,-24,1524
-60,-68,1444
-84,-60,1440
-112,-76,1604
-116,-84,1868
-128,-112,2148
-104,-128,2368
-68,-112,2528
-44,-88,2524
0,-76,2432
4,-48,2204
24,-20,1924
0,-52,1672
-44,-40,1496
-64,-44,1412
-88,-68,1480
-120,-104,1684
-120,-88,1940
-116,-124,2220
-88,-128,2444
-56,-112,2552
-16,-96,2504
0,-36,2264
24,-48,1996
-8,-24,1716
-32,-40,1512
-48,-40,1416
-88,-68,1444
-124,-96,1628
-128,-132,1864
-112,-128,2164
-112,-136,2392
-76,-116,2524
-20,-96,2548
4,-72,2400
8,-36,2180
8,-36,1920
12,-32,1644
-48,-36,1496
-68,-72,1416
-96,-96,1492
-128,-108,1712
-136,-120,1944
-116,-120,2212
-100,-120,2440
-56,-104,2524
-4,-92,2476
0,-48,2336
-4,-40,2068
4,-24,1672
-20,-40,1468
-64,-44,1368
-100,-76,1428
-116,-80,1620
-120,-124,1864
-120,-92,2140
-100,-128,2372
-60,-116,2496
-20,-84,2488
4,-56,2372
24,-44,2116
4,-32,1856
-12,-20,1596
-48,-40,1424
-72,-64,1400
-104,-84,1464
-132,-112,1692
-120,-116,1972
-124,-128,2228
-76,-100,2428
-56,-100,2532
-20,-88,2480
8,-64,2328
8,-40,2080
16,-44,1812
-16,-36,1548
-64,-24,1404
-104,-76,1460
-120,-108,1664
-124,-112,1900
-140,-128,2200
-80,-120,2404
-64,-120,2520
-28,-80,2540
-12,-44,2376
16,-40,2140
8,-40,1868
0,-32,1620
-36,-40,1452
-76,-56,1412
-104,-76,1496
-148,-92,1740
-132,-128,2000
-116,-120,2272
-76,-100,2468
-60,-116,2552
-16,-76,2484
8,-48,2324
8,-44,2048
0,-24,1796
-12,-28,1536
-40,-40,1428
-92,-64,1424
-104,-88,1556
-148,-116,1792
-112,-128,2228
-88,-112,2428
-60,-96,2536
-20,-96,2532
8,-52,2384
20,-36,2112
20,-40,1848
-8,-36,1600
-40,-40,1464
-64,-56,1424
-100,-88,1540
-136,-96,1752
-128,-128,2008
-112,-128,2276
-64,-128,2452
-48,-104,2536
-28,-80,2484
8,-36,2312
12,-40,2052
12,-28,1788
-28,-20,1552
-60,-56,1436
-84,-52,1436
-104,-88,1584
-128,-100,1820
-132,-124,2100
-96,-104,2384
-60,-120,2476
-20,-96,2524
0,-56,2364
20,-56,2120
8,-32,1844
-4,-24,1600
-36,-40,1456
-84,-60,1428
-104,-88,1540
-128,-96,1760
-120,-112,2028
-96,-136,2284
-96,-108,2476
-52,-84,2528
-20,-76,2448
8,-64,2268
24,-40,1992
12,-28,1716
-32,-24,1488
-52,-40,1368
-96,-72,1416
-108,-88,1540
-148,-116,1812
-120,-128,2100
-100,-128,2312
-72,-112,2488
-44,-104,2488
-8,-76,2408
8,-52,2052
8,-16,1784
-12,-24,1528
-52,-52,1424
-84,-60,1408
-100,-92,1548
-136,-92,1760
-112,-136,2032
-112,-128,2288
-92,-128,2476
-36,-120,2512
-8,-76,2444
8,-56,2260
24,-52,1988
-8,-24,1724
-48,-24,1504
-56,-52,1404
-84,-68,1464
-100,-96,1608
-132,-108,1860
-132,-136,2132
-104,-124,2368
-60,-108,2516
-56,-88,2560
-4,-72,2424
16,-44,2188
4,-44,1952
-8,-32,1664
-40,-48,1428
-72,-52,1440
-104,-84,1532
-116,-100,1788
-116,-100,2072
-112,-120,2324
-76,-128,2500
-24,-104,2560
-12,-68,2468
16,-48,2256
12,-40,1988
0,-20,1716
-24,-32,1500
-56,-40,1408
-84,-68,1456
-112,-100,1608
-120,-116,1868
-136,-124,2164
-88,-120,2368
-84,-120,2548
-28,-88,2532
4,-52,2404
4,-44,2180
8,-44,1928
12,-28,1616
-40,-44,1476
-72,-56,1428
-112,-80,1488
-136,-112,1812
-124,-120,2100
-112,-124,2356
-88,-108,2524
-44,-112,2524
4,-60,2440
16,-56,2232
20,-12,1984
4,-24,1700
-24,-16,1516
-68,-60,1412
-88,-72,1468
-120,-108,1636
-128,-108,1900
-124,-124,2180
-96,-112,2428
-64,-112,2528
-36,-96,2540
-8,-52,2404
28,-48,2172
12,-36,1904
-4,-40,1640
-36,-32,1448
-80,-64,1428
-116,-80,1500
-116,-112,1708
-132,-108,1948
-88,-120,2332
-76,-108,2488
-20,-84,2516
-4,-48,2412
4,-52,2184
16,-40,1916
4,-28,1640
-32,-44,1468
-68,-48,1368
-108,-92,1432
-124,-96,1620
-144,-108,1872
-104,-136,2160
-96,-128,2404
-80,-100,2500
-24,-96,2500
4,-56,2364
20,-48,2108
12,-48,1848
12,-28,1588
-32,-32,1432
-68,-56,1400
-112,-88,1500
-124,-112,1684
-120,-104,2000
-112,-128,2240
-80,-112,2408
-44,-100,2520
4,-60,2400
24,-64,2196
12,-40,1912
-12,-40,1672
-44,-40,1476
-72,-68,1400
-104,-80,1480
-124,-100,1656
-124,-108,1908
-108,-140,2192
-96,-124,2416
-52,-120,2516
-24,-84,2520
-4,-60,2380
8,-56,2104
8,-24,1856
-12,-44,1600
-24,-40,1432
-84,-52,1424
-104,-68,1512
-132,-108,1740
-124,-108,1996
-104,-116,2280
-76,-112,2484
-48,-96,2552
0,-68,2480
0,-48,2316
8,-40,1912
-4,-20,1656
-48,-36,1484
-84,-52,1420
-96,-80,1476
-120,-100,1692
-116,-108,1936
-112,-132,2220
-96,-116,2464
-64,-116,2536
-4,-100,2524
8,-60,2364
16,-48,2096
16,-16,1832
-12,-32,1600
-48,-36,1432
-92,-44,1424
-116,-68,1512
-120,-108,1748
-128,-100,2032
-96,-112,2308
-80,-120,2496
-56,-100,2556
-12,-68,2480
12,-40,2276
20,-32,2028
20,-32,1752
-16,-28,1540
-84,-44,1420
-92,-68,1500
-128,-84,1716
-136,-124,1968
-112,-124,2244
-100,-124,2448
-60,-96,2552
-28,-72,2508
12,-52,2344
16,-48,2092
4,-32,1816
-20,-36,1596
-40,-48,1460
-84,-72,1416
-104,-88,1536
-140,-108,1744
-128,-116,2012
-92,-120,2268
-76,-108,2476
-52,-104,2536
-8,-76,2468
16,-60,2240
-4,-16,1972
4,-24,1724
-28,-36,1476
-60,-44,1396
-104,-76,1392
-128,-108,1688
-128,-124,1956
-104,-120,2216
-76,-104,2416
-56,-104,2516
-28,-80,2472
4,-68,2284
24,-40,2056
8,-20,1764
-20,-40,1548
-52,-40,1388
-88,-60,1404
-108,-76,1548
-124,-100,1772
-132,-112,2060
-104,-104,2300
-88,-124,2504
-40,-96,2500
-8,-64,2428
4,-44,2248
24,-36,1992
-4,-32,1720
-40,-44,1504
-68,-48,1420
-100,-68,1436
-132,-88,1608
-140,-116,1872
-112,-120,2148
-92,-120,2464
-44,-104,2544
-20,-96,2492
20,-56,2320
16,-32,2036
8,-20,1772
-12,-28,1540
-60,-28,1420
-92,-52,1428
-108,-96,1572
-124,-124,1808
-116,-128,2080
-104,-120,2332
-92,-124,2508
-36,-100,2524
-4,-76,2448
20,-56,2232
28,-20,1980
8,-20,1704
-28,-28,1500
-48,-40,1432
-92,-76,1472
-128,-92,1612
-140,-124,1884
-128,-140,2172
-96,-128,2404
-60,-96,2532
-12,-68,2500
12,-68,2296
28,-40,2040
-4,-32,1744
-4,-24,1560
-52,-56,1448
-88,-80,1424
-124,-68,1596
-132,-124,1816
-112,-124,2104
-96,-124,2372
-80,-104,2524
-36,-80,2544
-4,-88,2436
16,-44,2240
16,-44,1980
12,-32,1712
-44,-20,1512
-60,-60,1416
-100,-68,1460
-116,-104,1660
-120,-112,1920
-120,-112,2176
-68,-96,2388
-64,-108,2540
-24,-76,2536
8,-68,2388
24,-44,2160
0,-24,1756
-20,-32,1536
-56,-44,1428
-88,-72,1448
-116,-100,1568
-120,-104,1844
-128,-128,2092
-100,-144,2348
-64,-108,2492
-36,-96,2516
-12,-76,2396
20,-52,2188
4,-40,1924
-8,-24,1652
-24,-48,1440
-68,-48,1376
-96,-72,1456
-104,-88,1636
-120,-116,1900
-132,-124,2164
-100,-124,2396
-60,-104,2488
-36,-80,2504
-8,-60,2348
28,-40,2112
16,-44,1844
-4,-40,1600
-44,-44,1424
-92,-64,1448
-120,-68,1592
-128,-128,1848
-116,-128,2124
-96,-128,2376
-64,-116,2500
-20,-112,2520
12,-72,2412
20,-40,2196
16,-40,1920
4,-32,1664
-24,-32,1464
-72,-56,1404
-92,-84,1480
-128,-96,1672
-140,-124,1968
-112,-136,2212
-96,-108,2436
-56,-124,2520
-12,-72,2508
0,-76,2380
12,-28,2112
16,-32,1832
-8,-36,1600
-40,-60,1428
-72,-60,1396
-104,-88,1540
-136,-104,1876
-128,-96,2156
-88,-128,2408
-88,-108,2520
-32,-96,2520
-8,-64,2416
12,-48,2184
16,-36,1900
-4,-44,1664
-36,-44,1476
-60,-56,1416
-108,-92,1488
-128,-96,1692
-120,-112,1936
-120,-120,2260
-92,-136,2448
-56,-108,2536
-24,-88,2512
0,-56,2348
20,-60,2092
-4,-40,1856
-12,-40,1600
-44,-48,1448
-84,-48,1432
-116,-84,1532
-124,-100,1752
-124,-132,2044
-88,-124,2392
-68,-104,2536
-24,-96,2528
4,-56,2400
24,-48,2172
4,-52,1892
-16,-32,1644
-32,-48,1488
-76,-36,1408
-116,-72,1516
-124,-100,1708
-140,-112,1976
-108,-132,2252
-84,-120,2456
-32,-112,2536
-16,-92,2520
8,-72,2348
16,-52,2084
20,-28,1808
-8,-28,1568
-56,-84,1428
-84,-52,1408
-116,-84,1536
-128,-112,1768
-128,-116,2028
-104,-136,2296
-84,-116,2472
-36,-92,2520
16,-64,2336
8,-48,2124
12,-44,1824
-8,-28,1576
-36,-24,1408
-84,-60,1372
-112,-72,1472
-108,-124,1716
-136,-124,1972
-104,-116,2240
-92,-112,2448
-44,-104,2524
-8,-72,2460
4,-60,2308
20,-40,2052
24,-36,1776
-20,-24,1528
-60,-36,1432
-100,-64,1440
-100,-72,1544
-124,-100,1792
-116,-132,2060
-88,-112,2316
-88,-124,2488
-44,-96,2552
0,-60,2440
28,-52,2220
16,-40,1852
-4,-24,1592
-44,-40,1428
-84,-68,1424
-112,-76,1520
-112,-108,1736
-132,-128,2012
-104,-104,2284
-76,-104,2468
-48,-100,2552
-8,-84,2476
